VIN,body_exit_time,body_cycle_min,body_extra_delay_min,actual_body_sequence
VIN0000495,1/3/2024 19:26,4.5883294,5.9043566,496
VIN0000497,1/3/2024 19:30,4.2929611,0,497
VIN0000498,1/3/2024 19:35,4.4124915,0,498
VIN0000499,1/3/2024 19:39,4.504744,0,499
VIN0000500,1/4/2024 6:04,4.7548355,0,500
VIN0000501,1/4/2024 6:09,4.8521505,0,501
VIN0000502,1/4/2024 6:14,4.395945,0,502
VIN0000503,1/4/2024 6:19,4.0875165,0,503
VIN0000504,1/4/2024 6:23,3.8355993,0,504
VIN0000505,1/4/2024 6:29,3.7487663,0,505
VIN0000506,1/4/2024 6:33,4.3496811,0,506
VIN0000507,1/4/2024 6:39,4.0390256,0,507
VIN0000509,1/4/2024 6:48,4.3878629,0,508
VIN0000510,1/4/2024 6:53,4.0112996,0,509
VIN0000511,1/4/2024 6:57,4.864372,0,510
VIN0000513,1/4/2024 7:08,3.9512019,0,511
VIN0000514,1/4/2024 7:12,4.6004012,0,512
VIN0000508,1/4/2024 7:15,4.3861781,32.0468948,513
VIN0000512,1/4/2024 7:17,3.5190659,14.4527411,514
VIN0000515,1/4/2024 7:18,4.712662,0,515
VIN0000516,1/4/2024 7:22,4.2068479,0,516
VIN0000517,1/4/2024 7:27,3.9450705,0,517
VIN0000518,1/4/2024 7:31,4.5190334,0,518
VIN0000519,1/4/2024 7:37,4.3460093,0,519
VIN0000520,1/4/2024 7:41,4.4643738,0,520
VIN0000521,1/4/2024 7:46,4.0039707,0,521
VIN0000522,1/4/2024 7:51,3.5151152,0,522
VIN0000523,1/4/2024 7:55,4.3794017,0,523
VIN0000524,1/4/2024 8:00,4.5451853,0,524
VIN0000525,1/4/2024 8:05,4.7207128,0,525
VIN0000526,1/4/2024 8:11,4.1607921,0,526
VIN0000527,1/4/2024 8:15,3.7178646,0,527
VIN0000528,1/4/2024 8:20,3.6207081,0,528
VIN0000529,1/4/2024 8:25,3.4464061,0,529
VIN0000531,1/4/2024 8:34,4.3006763,0,530
VIN0000532,1/4/2024 8:40,4.1799455,0,531
VIN0000530,1/4/2024 8:42,3.6512283,12.8787776,532
VIN0000533,1/4/2024 8:44,4.2535932,0,533
VIN0000535,1/4/2024 8:54,3.9291998,0,534
VIN0000536,1/4/2024 8:58,3.8561943,0,535
VIN0000537,1/4/2024 9:04,4.5008636,0,536
VIN0000538,1/4/2024 9:09,3.8594421,0,537
VIN0000539,1/4/2024 9:13,4.1674477,0,538
VIN0000540,1/4/2024 9:18,3.5998145,0,539
VIN0000541,1/4/2024 9:23,4.0319084,0,540
VIN0000542,1/4/2024 9:28,4.7937138,0,541
VIN0000534,1/4/2024 9:31,4.6116134,41.7561116,542
VIN0000543,1/4/2024 9:33,4.5794902,0,543
VIN0000544,1/4/2024 9:38,4.9144149,0,544
VIN0000545,1/4/2024 9:42,4.5461466,0,545
VIN0000546,1/4/2024 9:47,3.7184014,0,546
VIN0000547,1/4/2024 9:52,3.778288,0,547
VIN0000548,1/4/2024 9:57,4.3407935,0,548
VIN0000549,1/4/2024 10:02,3.9995484,0,549
VIN0000550,1/4/2024 10:07,4.6399941,0,550
VIN0000551,1/4/2024 10:11,3.7874691,0,551
VIN0000552,1/4/2024 10:16,3.2683708,0,552
VIN0000553,1/4/2024 10:21,4.232258,0,553
VIN0000554,1/4/2024 10:26,3.920392,0,554
VIN0000555,1/4/2024 10:31,4.8942792,0,555
VIN0000556,1/4/2024 10:36,4.2268327,0,556
VIN0000557,1/4/2024 10:40,4.3180769,0,557
VIN0000558,1/4/2024 10:45,2.8551939,0,558
VIN0000559,1/4/2024 10:50,4.5076207,0,559
VIN0000560,1/4/2024 10:55,3.8626299,0,560
VIN0000561,1/4/2024 10:59,3.8733294,0,561
VIN0000562,1/4/2024 11:05,3.7793674,0,562
VIN0000563,1/4/2024 11:09,4.6553451,0,563
VIN0000564,1/4/2024 11:14,3.6021642,0,564
VIN0000565,1/4/2024 11:19,3.8995609,0,565
VIN0000566,1/4/2024 11:24,3.2899531,0,566
VIN0000567,1/4/2024 11:29,2.8372593,0,567
VIN0000568,1/4/2024 11:34,3.1985054,0,568
VIN0000569,1/4/2024 11:39,3.7687949,0,569
VIN0000570,1/4/2024 11:43,3.3351611,0,570
VIN0000571,1/4/2024 11:49,4.049078,0,571
VIN0000572,1/4/2024 11:53,5.2930079,0,572
VIN0000573,1/4/2024 11:58,4.6593454,0,573
VIN0000574,1/4/2024 12:03,4.8528631,0,574
VIN0000575,1/4/2024 12:07,4.24079,0,575
VIN0000576,1/4/2024 12:12,4.2452277,0,576
VIN0000577,1/4/2024 12:17,3.6267158,0,577
VIN0000578,1/4/2024 12:23,3.4484752,0,578
VIN0000579,1/4/2024 12:27,3.7178707,0,579
VIN0000580,1/4/2024 12:32,4.30009,0,580
VIN0000581,1/4/2024 12:37,5.0017489,0,581
VIN0000582,1/4/2024 12:42,3.8992564,0,582
VIN0000583,1/4/2024 12:46,4.139857,0,583
VIN0000584,1/4/2024 12:51,4.2548532,0,584
VIN0000585,1/4/2024 12:56,3.9899291,0,585
VIN0000586,1/4/2024 13:01,4.1425263,0,586
VIN0000587,1/4/2024 13:05,4.3552014,0,587
VIN0000588,1/4/2024 13:11,4.0326127,0,588
VIN0000589,1/4/2024 13:16,4.7215836,0,589
VIN0000590,1/4/2024 13:20,4.665571,0,590
VIN0000591,1/4/2024 13:25,3.9997936,0,591
VIN0000592,1/4/2024 13:30,3.7260275,0,592
VIN0000593,1/4/2024 13:35,3.9736374,0,593
VIN0000594,1/4/2024 13:40,3.0639081,0,594
VIN0000595,1/4/2024 13:45,4.0521307,0,595
VIN0000596,1/4/2024 13:49,4.4868407,0,596
VIN0000597,1/4/2024 13:54,4.187208,0,597
VIN0000598,1/4/2024 13:58,4.1230192,0,598
VIN0000599,1/4/2024 14:04,3.7889474,0,599
VIN0000600,1/4/2024 14:09,3.5641563,0,600
VIN0000601,1/4/2024 14:14,4.3874751,0,601
VIN0000603,1/4/2024 14:23,4.4288752,0,602
VIN0000602,1/4/2024 14:26,3.7119608,7.7574488,603
VIN0000604,1/4/2024 14:28,5.1668398,0,604
VIN0000605,1/4/2024 14:33,3.796333,0,605
VIN0000606,1/4/2024 14:38,4.1093543,0,606
VIN0000607,1/4/2024 14:42,3.7636159,0,607
VIN0000608,1/4/2024 14:47,3.9810934,0,608
VIN0000609,1/4/2024 14:52,4.2581063,0,609
VIN0000610,1/4/2024 14:57,4.2757197,0,610
VIN0000611,1/4/2024 15:02,4.0845054,0,611
VIN0000612,1/4/2024 15:06,3.4499651,0,612
VIN0000613,1/4/2024 15:12,3.9057076,0,613
VIN0000615,1/4/2024 15:21,3.5950848,0,614
VIN0000614,1/4/2024 15:23,3.6330636,6.5896946,615
VIN0000616,1/4/2024 15:26,3.7658819,0,616
VIN0000617,1/4/2024 15:31,3.8189816,0,617
VIN0000619,1/4/2024 15:41,4.517969,0,618
VIN0000620,1/4/2024 15:45,3.9569709,0,619
VIN0000621,1/4/2024 15:50,4.0899109,0,620
VIN0000622,1/4/2024 15:55,4.5564794,0,621
VIN0000623,1/4/2024 16:00,4.3179278,0,622
VIN0000618,1/4/2024 16:01,3.9676662,24.6541064,623
VIN0000624,1/4/2024 16:05,4.5496593,0,624
VIN0000626,1/4/2024 16:14,3.9913195,0,625
VIN0000627,1/4/2024 16:20,4.3730711,0,626
VIN0000625,1/4/2024 16:30,4.1748558,20.2184086,627
VIN0000629,1/4/2024 16:31,3.9982779,0,628
VIN0000628,1/4/2024 16:33,3.3433823,8.4839015,629
VIN0000630,1/4/2024 16:34,4.1228402,0,630
VIN0000631,1/4/2024 16:39,4.578809,0,631
VIN0000633,1/4/2024 16:49,4.5258514,0,632
VIN0000634,1/4/2024 16:53,4.2264918,0,633
VIN0000632,1/4/2024 16:57,3.7509809,13.3860369,634
VIN0000635,1/4/2024 16:58,4.6208757,0,635
VIN0000636,1/4/2024 17:03,3.9337703,0,636
VIN0000637,1/4/2024 17:08,3.6099921,0,637
VIN0000638,1/4/2024 17:12,4.2089975,0,638
VIN0000639,1/4/2024 17:17,3.5367956,0,639
VIN0000640,1/4/2024 17:23,3.7561121,0,640
VIN0000641,1/4/2024 17:27,4.165908,0,641
VIN0000642,1/4/2024 17:32,4.8503738,0,642
VIN0000643,1/4/2024 17:37,3.8845482,0,643
VIN0000644,1/4/2024 17:42,4.1747933,0,644
VIN0000645,1/4/2024 17:47,4.0443405,0,645
VIN0000646,1/4/2024 17:52,3.9688671,0,646
VIN0000648,1/4/2024 18:01,4.4579679,0,647
VIN0000649,1/4/2024 18:06,4.8528212,0,648
VIN0000650,1/4/2024 18:11,3.9570965,0,649
VIN0000651,1/4/2024 18:16,5.3508294,0,650
VIN0000652,1/4/2024 18:21,4.0814294,0,651
VIN0000653,1/4/2024 18:25,3.9553982,0,652
VIN0000654,1/4/2024 18:31,3.9196522,0,653
VIN0000655,1/4/2024 18:35,4.5662437,0,654
VIN0000656,1/4/2024 18:40,4.1256539,0,655
VIN0000657,1/4/2024 18:45,3.4146664,0,656
VIN0000647,1/4/2024 18:48,4.79354,51.6007666,657
VIN0000658,1/4/2024 18:50,4.5007375,0,658
VIN0000659,1/4/2024 18:55,3.9360671,0,659
VIN0000660,1/4/2024 19:00,3.5204932,0,660
VIN0000661,1/4/2024 19:04,4.2549843,0,661
VIN0000662,1/4/2024 19:09,3.8578339,0,662
VIN0000663,1/4/2024 19:14,4.5031556,0,663
VIN0000664,1/4/2024 19:19,4.1074649,0,664
VIN0000665,1/4/2024 19:24,4.6928442,0,665
VIN0000667,1/4/2024 19:33,3.8046767,0,666
VIN0000666,1/4/2024 19:38,3.8313813,8.787773,667
VIN0000668,1/4/2024 19:39,3.8654689,0,668
VIN0000669,1/4/2024 19:43,4.4244624,0,669
VIN0000670,1/4/2024 19:49,4.4108282,0,670
VIN0000671,1/4/2024 19:53,4.0147182,0,671
VIN0000672,1/4/2024 19:58,4.4843982,0,672
VIN0000673,1/5/2024 6:04,4.6861012,0,673
VIN0000674,1/5/2024 6:10,4.6590601,0,674
VIN0000675,1/5/2024 6:14,4.1823123,0,675
VIN0000676,1/5/2024 6:19,4.1675062,0,676
VIN0000677,1/5/2024 6:24,4.5808972,0,677
VIN0000678,1/5/2024 6:29,4.630226,0,678
VIN0000680,1/5/2024 6:38,3.5780547,0,679
VIN0000681,1/5/2024 6:43,5.1582794,0,680
VIN0000679,1/5/2024 6:44,4.3855616,10.4855401,681
VIN0000682,1/5/2024 6:48,5.3733006,0,682
VIN0000683,1/5/2024 6:53,3.8394126,0,683
VIN0000684,1/5/2024 6:58,3.6553888,0,684
VIN0000685,1/5/2024 7:03,4.4788564,0,685
VIN0000686,1/5/2024 7:08,4.1764197,0,686
VIN0000687,1/5/2024 7:13,4.4464217,0,687
VIN0000688,1/5/2024 7:17,4.2926216,0,688
VIN0000690,1/5/2024 7:27,4.1484347,0,689
VIN0000691,1/5/2024 7:32,4.7391233,0,690
VIN0000692,1/5/2024 7:37,3.488274,0,691
VIN0000693,1/5/2024 7:42,3.5331703,0,692
VIN0000694,1/5/2024 7:47,4.3145728,0,693
VIN0000695,1/5/2024 7:52,4.0586763,0,694
VIN0000689,1/5/2024 7:54,4.3518223,32.2093453,695
VIN0000696,1/5/2024 7:56,3.8452973,0,696
VIN0000697,1/5/2024 8:01,3.0918628,0,697
VIN0000698,1/5/2024 8:06,3.8769738,0,698
VIN0000699,1/5/2024 8:11,3.5321162,0,699
VIN0000700,1/5/2024 8:16,4.3318841,0,700
VIN0000701,1/5/2024 8:20,3.9658166,0,701
VIN0000702,1/5/2024 8:26,4.6175366,0,702
VIN0000703,1/5/2024 8:31,4.3212063,0,703
VIN0000704,1/5/2024 8:35,4.0132728,0,704
VIN0000705,1/5/2024 8:40,4.4625483,0,705
VIN0000706,1/5/2024 8:45,3.6064863,0,706
VIN0000707,1/5/2024 8:50,4.1831619,0,707
VIN0000708,1/5/2024 8:55,3.4119538,0,708
VIN0000709,1/5/2024 9:00,4.9457685,0,709
VIN0000710,1/5/2024 9:05,3.7271729,0,710
VIN0000711,1/5/2024 9:10,3.9990628,0,711
VIN0000712,1/5/2024 9:14,3.7264537,0,712
VIN0000713,1/5/2024 9:19,3.812886,0,713
VIN0000715,1/5/2024 9:29,4.6002048,0,714
VIN0000714,1/5/2024 9:31,4.3940393,7.4463398,715
VIN0000716,1/5/2024 9:34,4.0906075,0,716
VIN0000717,1/5/2024 9:39,4.0570014,0,717
VIN0000718,1/5/2024 9:43,3.6618429,0,718
VIN0000719,1/5/2024 9:48,4.6016562,0,719
VIN0000720,1/5/2024 9:53,5.0838772,0,720
VIN0000721,1/5/2024 9:58,4.5454375,0,721
VIN0000722,1/5/2024 10:03,4.6443897,0,722
VIN0000724,1/5/2024 10:13,4.0463264,0,723
VIN0000725,1/5/2024 10:17,4.9524886,0,724
VIN0000726,1/5/2024 10:23,4.2723368,0,725
VIN0000727,1/5/2024 10:28,4.1486675,0,726
VIN0000728,1/5/2024 10:32,3.3931639,0,727
VIN0000729,1/5/2024 10:37,4.1154913,0,728
VIN0000730,1/5/2024 10:42,3.564657,0,729
VIN0000731,1/5/2024 10:47,4.1879606,0,730
VIN0000732,1/5/2024 10:52,4.4150267,0,731
VIN0000733,1/5/2024 10:56,3.8600828,0,732
VIN0000734,1/5/2024 11:01,3.9475884,0,733
VIN0000735,1/5/2024 11:06,3.6859972,0,734
VIN0000736,1/5/2024 11:11,4.3418631,0,735
VIN0000737,1/5/2024 11:16,4.887671,0,736
VIN0000723,1/5/2024 11:18,3.9643763,69.7438955,737
VIN0000738,1/5/2024 11:21,3.5881269,0,738
VIN0000739,1/5/2024 11:26,4.2019937,0,739
VIN0000740,1/5/2024 11:31,4.1673551,0,740
VIN0000741,1/5/2024 11:36,4.1271938,0,741
VIN0000742,1/5/2024 11:41,3.7270042,0,742
VIN0000743,1/5/2024 11:45,3.9943781,0,743
VIN0000744,1/5/2024 11:50,3.8184651,0,744
VIN0000745,1/5/2024 11:55,4.914738,0,745
VIN0000746,1/5/2024 12:00,3.7172642,0,746
VIN0000747,1/5/2024 12:05,3.4965472,0,747
VIN0000748,1/5/2024 12:10,3.8385542,0,748
VIN0000749,1/5/2024 12:15,4.1642064,0,749
VIN0000750,1/5/2024 12:19,4.0039178,0,750
VIN0000751,1/5/2024 12:24,3.2840611,0,751
VIN0000752,1/5/2024 12:29,2.9665292,0,752
VIN0000753,1/5/2024 12:34,4.018601,0,753
VIN0000754,1/5/2024 12:39,3.1769064,0,754
VIN0000755,1/5/2024 12:43,3.7214598,0,755
VIN0000756,1/5/2024 12:49,4.2868127,0,756
VIN0000757,1/5/2024 12:53,4.5982369,0,757
VIN0000758,1/5/2024 12:58,3.6371079,0,758
VIN0000759,1/5/2024 13:03,4.8976223,0,759
VIN0000760,1/5/2024 13:08,4.6943577,0,760
VIN0000761,1/5/2024 13:13,4.9260293,0,761
VIN0000762,1/5/2024 13:17,3.9400801,0,762
VIN0000763,1/5/2024 13:23,4.530172,0,763
VIN0000764,1/5/2024 13:27,3.7654772,0,764
VIN0000765,1/5/2024 13:32,3.6202314,0,765
VIN0000766,1/5/2024 13:37,4.2014291,0,766
VIN0000767,1/5/2024 13:42,3.9067097,0,767
VIN0000768,1/5/2024 13:47,4.0211619,0,768
VIN0000769,1/5/2024 13:52,3.529675,0,769
VIN0000770,1/5/2024 13:56,3.9806406,0,770
VIN0000771,1/5/2024 14:02,3.2892492,0,771
VIN0000772,1/5/2024 14:06,3.8554982,0,772
VIN0000773,1/5/2024 14:11,3.4281492,0,773
VIN0000774,1/5/2024 14:16,4.7236529,0,774
VIN0000775,1/5/2024 14:21,3.5996096,0,775
VIN0000776,1/5/2024 14:26,4.0294581,0,776
VIN0000777,1/5/2024 14:31,4.1526463,0,777
VIN0000778,1/5/2024 14:35,4.4317592,0,778
VIN0000779,1/5/2024 14:41,4.2156312,0,779
VIN0000780,1/5/2024 14:45,4.6721233,0,780
VIN0000781,1/5/2024 14:55,4.2178491,5.0612464,781
VIN0000782,1/5/2024 14:56,4.750619,0,782
VIN0000783,1/5/2024 15:00,3.444509,0,783
VIN0000784,1/5/2024 15:05,4.0989891,0,784
VIN0000785,1/5/2024 15:10,4.1324626,0,785
VIN0000786,1/5/2024 15:14,4.7365929,0,786
VIN0000787,1/5/2024 15:19,4.9363191,0,787
VIN0000788,1/5/2024 15:24,4.6599917,0,788
VIN0000789,1/5/2024 15:29,3.8376362,0,789
VIN0000790,1/5/2024 15:34,4.4714564,0,790
VIN0000791,1/5/2024 15:39,4.3731481,0,791
VIN0000792,1/5/2024 15:44,3.3985782,0,792
VIN0000793,1/5/2024 15:49,3.730837,0,793
VIN0000794,1/5/2024 15:54,4.6557671,0,794
VIN0000795,1/5/2024 15:58,3.809553,0,795
VIN0000796,1/5/2024 16:03,3.8465969,0,796
VIN0000797,1/5/2024 16:08,4.4543351,0,797
VIN0000798,1/5/2024 16:13,4.7050779,0,798
VIN0000799,1/5/2024 16:17,4.6244153,0,799
VIN0000800,1/5/2024 16:23,4.3976791,0,800
VIN0000801,1/5/2024 16:28,4.1298436,0,801
VIN0000802,1/5/2024 16:32,3.5645041,0,802
VIN0000803,1/5/2024 16:38,3.9208904,0,803
VIN0000804,1/5/2024 16:42,4.4065933,0,804
VIN0000805,1/5/2024 16:47,4.632698,0,805
VIN0000806,1/5/2024 16:52,3.945801,0,806
VIN0000807,1/5/2024 16:57,3.9248995,0,807
VIN0000808,1/5/2024 17:01,3.7059522,0,808
VIN0000810,1/5/2024 17:11,4.4937301,0,809
VIN0000811,1/5/2024 17:17,4.3678507,0,810
VIN0000812,1/5/2024 17:21,4.012481,0,811
VIN0000809,1/5/2024 17:23,3.9741758,16.4325253,812
VIN0000813,1/5/2024 17:26,4.3858336,0,813
VIN0000814,1/5/2024 17:31,4.1864859,0,814
VIN0000815,1/5/2024 17:35,3.7347948,0,815
VIN0000816,1/5/2024 17:40,3.6763858,0,816
VIN0000817,1/5/2024 17:45,3.8099206,0,817
VIN0000818,1/5/2024 17:50,4.3296626,0,818
VIN0000819,1/5/2024 17:56,4.3545253,0,819
VIN0000821,1/5/2024 18:05,4.268409,0,820
VIN0000822,1/5/2024 18:10,4.4642383,0,821
VIN0000823,1/5/2024 18:14,4.2117113,0,822
VIN0000824,1/5/2024 18:19,4.3019347,0,823
VIN0000825,1/5/2024 18:24,4.246337,0,824
VIN0000820,1/5/2024 18:28,5.2228947,27.3843515,825
VIN0000826,1/5/2024 18:30,4.2074183,0,826
VIN0000827,1/5/2024 18:34,4.4220247,0,827
VIN0000828,1/5/2024 18:39,4.3886691,0,828
VIN0000829,1/5/2024 18:43,3.8262328,0,829
VIN0000830,1/5/2024 18:48,3.9298217,0,830
VIN0000831,1/5/2024 18:54,4.4314783,0,831
VIN0000832,1/5/2024 18:58,4.366917,0,832
VIN0000833,1/5/2024 19:03,4.1773713,0,833
VIN0000834,1/5/2024 19:08,3.9324313,0,834
VIN0000835,1/5/2024 19:13,3.6960952,0,835
VIN0000836,1/5/2024 19:18,4.5196884,0,836
VIN0000837,1/6/2024 6:04,4.7439481,0,837
VIN0000838,1/6/2024 6:09,4.0738444,0,838
VIN0000839,1/6/2024 6:13,4.4376397,0,839
VIN0000840,1/6/2024 6:18,4.452783,0,840
VIN0000841,1/6/2024 6:23,4.0785396,0,841
VIN0000844,1/6/2024 6:37,4.6879464,0,842
VIN0000845,1/6/2024 6:42,4.4848967,0,843
VIN0000846,1/6/2024 6:46,4.3704207,0,844
VIN0000843,1/6/2024 6:48,4.8111636,16.2597417,845
VIN0000847,1/6/2024 6:51,3.3439061,0,846
VIN0000848,1/6/2024 6:56,4.3029787,0,847
VIN0000849,1/6/2024 6:59,4.689173,0,848
VIN0000842,1/6/2024 7:00,3.7182187,32.4897025,849
VIN0000850,1/6/2024 7:04,4.4793296,0,850
VIN0000851,1/6/2024 7:10,4.8533299,0,851
VIN0000852,1/6/2024 7:14,3.9442754,0,852
VIN0000853,1/6/2024 7:18,4.5673922,0,853
VIN0000854,1/6/2024 7:23,4.646404,0,854
VIN0000855,1/6/2024 7:27,4.1711139,0,855
VIN0000856,1/6/2024 7:32,4.3025805,0,856
VIN0000857,1/6/2024 7:37,4.5391639,0,857
VIN0000858,1/6/2024 7:42,4.2697491,0,858
VIN0000860,1/6/2024 7:51,5.2455471,0,859
VIN0000861,1/6/2024 7:56,3.7293204,0,860
VIN0000859,1/6/2024 7:58,3.8298403,11.5809581,861
VIN0000862,1/6/2024 8:01,4.1376982,0,862
VIN0000863,1/6/2024 8:06,4.9984207,0,863
VIN0000864,1/6/2024 8:10,3.5070073,0,864
VIN0000865,1/6/2024 8:15,3.641251,0,865
VIN0000866,1/6/2024 8:19,3.9399719,0,866
VIN0000867,1/6/2024 8:24,3.9313249,0,867
VIN0000868,1/6/2024 8:28,3.8565757,0,868
VIN0000869,1/6/2024 8:33,4.3869994,0,869
VIN0000870,1/6/2024 8:37,3.4830278,0,870
VIN0000871,1/6/2024 8:42,4.2390994,0,871
VIN0000872,1/6/2024 8:47,3.8785355,0,872
VIN0000873,1/6/2024 8:51,4.2127813,0,873
VIN0000874,1/6/2024 8:56,4.5769044,0,874
VIN0000875,1/6/2024 9:01,4.0032253,0,875
VIN0000876,1/6/2024 9:06,4.2229887,0,876
VIN0000877,1/6/2024 9:11,4.5897657,0,877
VIN0000878,1/6/2024 9:15,3.3407998,0,878
VIN0000879,1/6/2024 9:20,3.7134677,0,879
VIN0000880,1/6/2024 9:24,3.5505295,0,880
VIN0000881,1/6/2024 9:28,4.6233531,0,881
VIN0000882,1/6/2024 9:34,4.4397013,0,882
VIN0000883,1/6/2024 9:38,3.8044308,0,883
VIN0000884,1/6/2024 9:43,4.2444325,0,884
VIN0000885,1/6/2024 9:48,3.7147452,0,885
VIN0000886,1/6/2024 9:52,3.7349114,0,886
VIN0000887,1/6/2024 9:57,3.7972989,0,887
VIN0000888,1/6/2024 10:01,4.8462158,0,888
VIN0000889,1/6/2024 10:06,3.982487,0,889
VIN0000890,1/6/2024 10:11,4.0748733,0,890
VIN0000891,1/6/2024 10:16,3.8783353,0,891
VIN0000892,1/6/2024 10:20,4.998167,0,892
VIN0000896,1/6/2024 10:39,3.9994181,0,893
VIN0000897,1/6/2024 10:43,4.7216583,0,894
VIN0000893,1/6/2024 10:46,4.0135918,20.6071308,895
VIN0000898,1/6/2024 10:48,4.1321187,0,896
VIN0000895,1/6/2024 10:49,4.9905625,14.9576682,897
VIN0000899,1/6/2024 10:53,4.4248613,0,898
VIN0000901,1/6/2024 11:02,3.6899361,0,899
VIN0000902,1/6/2024 11:07,4.2665776,0,900
VIN0000894,1/6/2024 11:08,3.8942982,38.9132079,901
VIN0000903,1/6/2024 11:11,3.2455014,0,902
VIN0000900,1/6/2024 11:13,3.0521415,16.0894899,903
VIN0000904,1/6/2024 11:16,3.8281479,0,904
VIN0000905,1/6/2024 11:21,4.0936518,0,905
VIN0000906,1/6/2024 11:25,3.7081567,0,906
VIN0000907,1/6/2024 11:30,4.3826775,0,907
VIN0000908,1/6/2024 11:35,3.9554889,0,908
VIN0000909,1/6/2024 11:39,4.6459505,0,909
VIN0000910,1/6/2024 11:44,4.055509,0,910
VIN0000911,1/6/2024 11:49,3.3044254,0,911
VIN0000912,1/6/2024 11:53,3.9255713,0,912
VIN0000913,1/6/2024 11:58,3.6918729,0,913
VIN0000914,1/6/2024 12:03,3.4812714,0,914
VIN0000915,1/6/2024 12:07,3.807474,0,915
VIN0000916,1/6/2024 12:12,5.4381089,0,916
VIN0000917,1/6/2024 12:17,4.5615565,0,917
VIN0000919,1/6/2024 12:26,4.5530602,0,918
VIN0000920,1/6/2024 12:30,3.8648683,0,919
VIN0000921,1/6/2024 12:35,4.9288252,0,920
VIN0000922,1/6/2024 12:40,4.555532,0,921
VIN0000923,1/6/2024 12:45,4.0000676,0,922
VIN0000924,1/6/2024 12:50,3.9104503,0,923
VIN0000918,1/6/2024 12:52,4.198647,30.8238136,924
VIN0000925,1/6/2024 12:54,4.3354652,0,925
VIN0000926,1/6/2024 12:58,4.132178,0,926
VIN0000927,1/6/2024 13:03,4.0174118,0,927
VIN0000929,1/6/2024 13:12,4.2774912,0,928
VIN0000928,1/6/2024 13:13,3.7689058,5.0022187,929
VIN0000930,1/6/2024 13:17,4.5536114,0,930
VIN0000931,1/6/2024 13:22,3.693981,0,931
VIN0000932,1/6/2024 13:27,4.7402341,0,932
VIN0000933,1/6/2024 13:31,4.7047677,0,933
VIN0000934,1/6/2024 13:36,3.3629134,0,934
VIN0000935,1/6/2024 13:40,3.6993395,0,935
VIN0000936,1/6/2024 13:45,4.9495088,0,936
VIN0000937,1/8/2024 6:04,4.5830804,0,937
VIN0000938,1/8/2024 6:08,3.8115442,0,938
VIN0000939,1/8/2024 6:13,3.7386457,0,939
VIN0000940,1/8/2024 6:16,3.7174745,0,940
VIN0000941,1/8/2024 6:21,4.21979,0,941
VIN0000942,1/8/2024 6:25,3.9473867,0,942
VIN0000943,1/8/2024 6:30,4.6426619,0,943
VIN0000944,1/8/2024 6:34,3.3640085,0,944
VIN0000945,1/8/2024 6:39,4.4587903,0,945
VIN0000946,1/8/2024 6:43,4.8558844,0,946
VIN0000947,1/8/2024 6:47,4.8330456,0,947
VIN0000948,1/8/2024 6:51,4.2154893,0,948
VIN0000949,1/8/2024 6:56,4.0488449,0,949
VIN0000950,1/8/2024 7:00,3.437257,0,950
VIN0000951,1/8/2024 7:04,4.3079721,0,951
VIN0000952,1/8/2024 7:09,4.6321941,0,952
VIN0000954,1/8/2024 7:17,4.0125348,0,953
VIN0000953,1/8/2024 7:24,4.5957377,11.066137,954
VIN0000956,1/8/2024 7:26,3.2679542,0,955
VIN0000957,1/8/2024 7:30,3.7915506,0,956
VIN0000958,1/8/2024 7:34,4.6098412,0,957
VIN0000959,1/8/2024 7:39,3.1901878,0,958
VIN0000960,1/8/2024 7:43,4.7196078,0,959
VIN0000961,1/8/2024 7:48,3.7886189,0,960
VIN0000962,1/8/2024 7:51,4.5690987,0,961
VIN0000963,1/8/2024 7:56,4.0109142,0,962
VIN0000964,1/8/2024 8:01,4.4385373,0,963
VIN0000965,1/8/2024 8:05,3.5705557,0,964
VIN0000966,1/8/2024 8:09,3.4952768,0,965
VIN0000967,1/8/2024 8:14,5.4722514,0,966
VIN0000955,1/8/2024 8:15,4.0902864,54.0018186,967
VIN0000968,1/8/2024 8:18,4.7642952,0,968
VIN0000969,1/8/2024 8:22,4.4744458,0,969
VIN0000970,1/8/2024 8:27,4.4636689,0,970
VIN0000971,1/8/2024 8:31,4.9344328,0,971
VIN0000972,1/8/2024 8:35,2.9541158,0,972
VIN0000973,1/8/2024 8:40,4.7015511,0,973
VIN0000974,1/8/2024 8:44,4.1490617,0,974
VIN0000975,1/8/2024 8:49,3.7661623,0,975
VIN0000976,1/8/2024 8:52,4.6130251,0,976
VIN0000977,1/8/2024 8:57,3.767617,0,977
VIN0000978,1/8/2024 9:01,3.1161472,0,978
VIN0000979,1/8/2024 9:05,3.5879002,0,979
VIN0000980,1/8/2024 9:09,4.1594127,0,980
VIN0000981,1/8/2024 9:15,4.4017824,0,981
VIN0000982,1/8/2024 9:19,4.701162,0,982
VIN0000983,1/8/2024 9:22,4.3706229,0,983
VIN0000984,1/8/2024 9:27,3.9834149,0,984
VIN0000985,1/8/2024 9:32,3.7885444,0,985
VIN0000986,1/8/2024 9:36,3.0001942,0,986
VIN0000987,1/8/2024 9:40,4.3123863,0,987
VIN0000988,1/8/2024 9:44,3.6310814,0,988
VIN0000989,1/8/2024 9:49,4.7657314,0,989
VIN0000990,1/8/2024 9:53,3.5170772,0,990
VIN0000991,1/8/2024 9:58,4.2689859,0,991
