VIN,paint_start_time,paint_end_time,paint_proc_min,paint_changeover_min,paint_quality_hold_min,actual_paint_sequence
VIN0000276,2024-01-02 16:07:00,2024-01-02 16:12:00,1.7401716,3.4416691,0.0,275
VIN0000277,2024-01-02 16:12:00,2024-01-02 16:17:00,1.5222956,3.5038612,0.0,276
VIN0000278,2024-01-02 16:17:00,2024-01-02 16:22:00,1.4852334,3.4039564,0.0,277
VIN0000279,2024-01-02 16:22:00,2024-01-02 16:28:00,1.3667293,4.541964,0.0,278
VIN0000280,2024-01-02 16:28:00,2024-01-02 16:33:00,1.4310903,3.8623023,0.0,279
VIN0000281,2024-01-02 16:33:00,2024-01-02 16:40:00,1.2809939,5.6469168,0.0,280
VIN0000282,2024-01-02 16:40:00,2024-01-02 16:45:00,1.2417652,4.0041335,0.0,281
VIN0000283,2024-01-02 16:45:00,2024-01-02 16:50:00,1.4693264,2.9308914,0.0,282
VIN0000273,2024-01-02 16:50:00,2024-01-02 16:55:00,1.1050246,3.9766085,0.0,283
VIN0000284,2024-01-02 16:55:00,2024-01-02 17:02:00,1.4132287,5.6034213,0.0,284
VIN0000285,2024-01-02 17:02:00,2024-01-02 17:07:00,1.661421,3.4250764,0.0,285
VIN0000286,2024-01-02 17:07:00,2024-01-02 17:10:00,1.59147,1.9947884,0.0,286
VIN0000288,2024-01-02 17:10:00,2024-01-02 17:16:00,1.641763,3.825267,0.0,287
VIN0000289,2024-01-02 17:16:00,2024-01-02 17:21:00,1.525613,3.8471337,0.0,288
VIN0000287,2024-01-02 17:21:00,2024-01-02 17:27:00,1.1606353,4.688505,0.0,289
VIN0000290,2024-01-02 17:27:00,2024-01-02 17:31:00,1.1566079,3.0073983,0.0,290
VIN0000291,2024-01-02 17:31:00,2024-01-02 17:38:00,1.7382459,4.8221325,0.0,291
VIN0000292,2024-01-02 17:38:00,2024-01-02 17:43:00,1.5649366,3.6987009,0.0,292
VIN0000293,2024-01-02 17:43:00,2024-01-02 17:50:00,1.11371,6.3549813,0.0,293
VIN0000294,2024-01-02 17:50:00,2024-01-02 17:57:00,1.4310874,5.3761805,0.0,294
VIN0000295,2024-01-02 17:57:00,2024-01-02 18:01:00,1.6053389,2.1322635,0.0,295
VIN0000296,2024-01-02 18:01:00,2024-01-02 18:05:00,1.3996049,2.3659163,0.0,296
VIN0000297,2024-01-02 18:05:00,2024-01-02 18:11:00,1.2899993,4.6851285,0.0,297
VIN0000298,2024-01-02 18:11:00,2024-01-02 18:16:00,1.3094573,3.7708636,0.0,298
VIN0000299,2024-01-02 18:16:00,2024-01-02 18:23:00,1.8340702,5.5322415,0.0,299
VIN0000300,2024-01-02 18:23:00,2024-01-02 18:28:00,1.9522402,2.8141275,0.0,300
VIN0000301,2024-01-02 18:28:00,2024-01-02 18:33:00,1.9358012,3.3869988,0.0,301
VIN0000302,2024-01-02 18:33:00,2024-01-02 18:34:00,1.1576637,0.0,0.0,302
VIN0000303,2024-01-02 18:34:00,2024-01-02 18:40:00,1.5127374,4.58039,0.0,303
VIN0000304,2024-01-02 18:40:00,2024-01-02 18:42:00,1.4244848,0.0,0.0,304
VIN0000305,2024-01-02 18:42:00,2024-01-02 18:49:00,1.4456587,5.1918539,0.0,305
VIN0000306,2024-01-02 18:49:00,2024-01-02 18:50:00,1.7476738,0.0,0.0,306
VIN0000307,2024-01-02 18:50:00,2024-01-02 18:58:00,1.6223292,6.3336328,0.0,307
VIN0000308,2024-01-02 18:58:00,2024-01-02 19:03:00,1.0551174,3.7584169,0.0,308
VIN0000309,2024-01-02 19:03:00,2024-01-02 19:08:00,1.2802685,3.4934961,0.0,309
VIN0000310,2024-01-02 19:08:00,2024-01-02 19:13:00,1.287745,3.4337064,0.0,310
VIN0000311,2024-01-02 19:13:00,2024-01-02 19:17:00,1.474379,2.5141584,0.0,311
VIN0000313,2024-01-02 19:17:00,2024-01-02 19:18:00,1.0608119,0.0,0.0,312
VIN0000314,2024-01-02 19:18:00,2024-01-02 19:24:00,1.47808,4.8872125,0.0,313
VIN0000312,2024-01-02 19:24:00,2024-01-02 19:30:00,1.0907738,4.6474249,0.0,314
VIN0000315,2024-01-02 19:30:00,2024-01-02 19:36:00,1.722099,4.4588679,0.0,315
VIN0000316,2024-01-02 19:36:00,2024-01-02 19:41:00,1.5997465,3.9329895,0.0,316
VIN0000317,2024-01-02 19:41:00,2024-01-02 19:46:00,1.4280467,3.582534,0.0,317
VIN0000318,2024-01-02 19:46:00,2024-01-02 19:52:00,1.4552656,3.6767119,0.0,318
VIN0000319,2024-01-02 19:52:00,2024-01-02 19:57:00,1.427925,3.7534044,0.0,319
VIN0000320,2024-01-02 19:57:00,2024-01-02 20:02:00,1.2546378,3.9394191,0.0,320
VIN0000321,2024-01-02 20:02:00,2024-01-02 20:08:00,1.5930625,4.0801274,0.0,321
VIN0000322,2024-01-02 20:08:00,2024-01-02 20:13:00,1.8771234,3.1510808,0.0,322
VIN0000323,2024-01-02 20:13:00,2024-01-02 20:14:00,1.495835,0.0,0.0,323
VIN0000324,2024-01-02 20:14:00,2024-01-02 20:15:00,1.1767629,0.0,0.0,324
VIN0000325,2024-01-02 20:15:00,2024-01-02 20:20:00,1.2182946,2.9966222,0.0,325
VIN0000326,2024-01-02 20:20:00,2024-01-02 20:25:00,1.2449782,3.7745857,0.0,326
VIN0000327,2024-01-02 20:25:00,2024-01-02 20:31:00,1.3919153,4.6027308,0.0,327
VIN0000328,2024-01-02 20:31:00,2024-01-02 20:37:00,1.3712728,5.573959,0.0,328
VIN0000329,2024-01-02 20:37:00,2024-01-02 20:44:00,1.8154194,4.6182635,0.0,329
VIN0000330,2024-01-02 20:44:00,2024-01-02 20:45:00,1.3212784,0.0,0.0,330
VIN0000331,2024-01-02 20:45:00,2024-01-02 20:50:00,1.2821691,3.9613966,0.0,331
VIN0000333,2024-01-03 06:30:00,2024-01-03 06:31:00,1.4967353,0.0,0.0,332
VIN0000335,2024-01-03 06:45:00,2024-01-03 06:51:00,1.5365194,4.2853119,0.0,333
VIN0000336,2024-01-03 06:51:00,2024-01-03 06:58:00,1.3696155,5.2855663,0.0,334
VIN0000337,2024-01-03 06:58:00,2024-01-03 07:03:00,1.4053579,3.980939,0.0,335
VIN0000332,2024-01-03 07:05:00,2024-01-03 07:10:00,1.7256562,3.5557576,0.0,336
VIN0000338,2024-01-03 07:10:00,2024-01-03 07:16:00,1.2132356,5.2229305,0.0,337
VIN0000339,2024-01-03 07:16:00,2024-01-03 07:18:00,1.5080392,0.0,0.0,338
VIN0000340,2024-01-03 07:18:00,2024-01-03 07:19:00,1.2258406,0.0,0.0,339
VIN0000341,2024-01-03 07:19:00,2024-01-03 07:26:00,1.6658607,4.8742658,0.0,340
VIN0000342,2024-01-03 07:26:00,2024-01-03 07:32:00,1.4511914,4.3157858,0.0,341
VIN0000334,2024-01-03 07:32:00,2024-01-03 07:33:00,1.2616803,0.0,0.0,342
VIN0000343,2024-01-03 07:33:00,2024-01-03 07:38:00,1.4578693,3.5592702,0.0,343
VIN0000344,2024-01-03 07:38:00,2024-01-03 07:43:00,1.5436416,3.2505373,0.0,344
VIN0000345,2024-01-03 07:43:00,2024-01-03 07:44:00,1.1605641,0.0,0.0,345
VIN0000346,2024-01-03 07:44:00,2024-01-03 07:50:00,1.4630344,4.5261632,0.0,346
VIN0000347,2024-01-03 07:50:00,2024-01-03 07:55:00,1.132235,3.7956347,0.0,347
VIN0000348,2024-01-03 07:55:00,2024-01-03 08:01:00,1.5535468,4.7882553,0.0,348
VIN0000349,2024-01-03 08:01:00,2024-01-03 08:07:00,1.2735164,4.5126801,0.0,349
VIN0000350,2024-01-03 08:07:00,2024-01-03 08:13:00,1.5597636,4.2507869,0.0,350
VIN0000351,2024-01-03 08:13:00,2024-01-03 08:14:00,1.3238182,0.0,0.0,351
VIN0000352,2024-01-03 08:14:00,2024-01-03 08:20:00,1.2474055,4.7534624,0.0,352
VIN0000353,2024-01-03 08:20:00,2024-01-03 08:25:00,1.584044,3.8005161,0.0,353
VIN0000354,2024-01-03 08:25:00,2024-01-03 08:31:00,1.6256634,4.5532948,0.0,354
VIN0000355,2024-01-03 08:31:00,2024-01-03 08:38:00,1.0317047,5.1220539,0.0,355
VIN0000356,2024-01-03 08:38:00,2024-01-03 08:44:00,1.471017,5.2649125,0.0,356
VIN0000357,2024-01-03 08:44:00,2024-01-03 08:50:00,1.4373903,3.7375763,0.0,357
VIN0000358,2024-01-03 08:50:00,2024-01-03 08:56:00,1.7077055,5.0360527,0.0,358
VIN0000359,2024-01-03 08:56:00,2024-01-03 09:02:00,1.5880353,4.2849818,0.0,359
VIN0000360,2024-01-03 09:02:00,2024-01-03 09:06:00,1.5069422,2.8054268,0.0,360
VIN0000361,2024-01-03 09:06:00,2024-01-03 09:13:00,1.4803461,4.6783645,0.0,361
VIN0000362,2024-01-03 09:13:00,2024-01-03 09:14:00,1.779305,0.0,0.0,362
VIN0000363,2024-01-03 09:14:00,2024-01-03 09:19:00,1.4864044,3.2345655,0.0,363
VIN0000364,2024-01-03 09:19:00,2024-01-03 09:22:00,1.0841938,2.1131912,0.0,364
VIN0000365,2024-01-03 09:22:00,2024-01-03 09:28:00,1.6761264,4.1747161,0.0,365
VIN0000366,2024-01-03 09:28:00,2024-01-03 09:33:00,1.3431898,3.886897,0.0,366
VIN0000367,2024-01-03 09:33:00,2024-01-03 09:40:00,1.605836,5.0691902,0.0,367
VIN0000368,2024-01-03 09:40:00,2024-01-03 09:45:00,1.556231,2.911064,0.0,368
VIN0000369,2024-01-03 09:45:00,2024-01-03 09:49:00,1.3242967,2.855741,0.0,369
VIN0000370,2024-01-03 09:49:00,2024-01-03 09:54:00,1.4556573,4.2504814,0.0,370
VIN0000371,2024-01-03 09:54:00,2024-01-03 09:59:00,1.1801086,3.2624558,0.0,371
VIN0000372,2024-01-03 09:59:00,2024-01-03 10:04:00,1.4766043,3.7663313,0.0,372
VIN0000373,2024-01-03 10:04:00,2024-01-03 10:11:00,1.1847943,5.6730884,0.0,373
VIN0000374,2024-01-03 10:11:00,2024-01-03 10:16:00,1.2862684,3.5356267,0.0,374
VIN0000375,2024-01-03 10:16:00,2024-01-03 10:21:00,1.462159,3.758177,0.0,375
VIN0000376,2024-01-03 10:21:00,2024-01-03 10:27:00,1.4649043,4.7514442,0.0,376
VIN0000377,2024-01-03 10:27:00,2024-01-03 10:33:00,1.3044254,4.1457073,0.0,377
VIN0000378,2024-01-03 10:33:00,2024-01-03 10:34:00,1.5807182,0.0,0.0,378
VIN0000379,2024-01-03 10:34:00,2024-01-03 10:40:00,1.5627154,4.078522,0.0,379
VIN0000380,2024-01-03 10:40:00,2024-01-03 10:46:00,1.2682376,4.6877019,0.0,380
VIN0000381,2024-01-03 10:46:00,2024-01-03 10:52:00,1.3067505,4.7851738,0.0,381
VIN0000382,2024-01-03 10:52:00,2024-01-03 11:03:00,1.3757807,4.2026859,5.9295612,382
VIN0000383,2024-01-03 11:03:00,2024-01-03 11:08:00,1.3388186,2.9103762,0.0,383
VIN0000384,2024-01-03 11:08:00,2024-01-03 11:13:00,1.2514449,3.7090057,0.0,384
VIN0000385,2024-01-03 11:13:00,2024-01-03 11:14:00,1.564966,0.0,0.0,385
VIN0000387,2024-01-03 11:14:00,2024-01-03 11:20:00,1.5878125,3.8699921,0.0,386
VIN0000388,2024-01-03 11:20:00,2024-01-03 11:25:00,1.4333164,4.05546,0.0,387
VIN0000389,2024-01-03 11:25:00,2024-01-03 11:30:00,1.3627126,3.2242717,0.0,388
VIN0000386,2024-01-03 11:30:00,2024-01-03 11:35:00,1.6339168,3.8640093,0.0,389
VIN0000390,2024-01-03 11:35:00,2024-01-03 11:41:00,1.5108685,3.9381671,0.0,390
VIN0000391,2024-01-03 11:41:00,2024-01-03 11:47:00,1.2904605,5.3986134,0.0,391
VIN0000392,2024-01-03 11:47:00,2024-01-03 11:53:00,1.4298045,3.8063206,0.0,392
VIN0000395,2024-01-03 11:53:00,2024-01-03 11:58:00,1.178094,3.9574246,0.0,393
VIN0000396,2024-01-03 11:58:00,2024-01-03 12:04:00,1.3078384,4.4168326,0.0,394
VIN0000393,2024-01-03 12:04:00,2024-01-03 12:09:00,1.313778,4.1809529,0.0,395
VIN0000397,2024-01-03 12:09:00,2024-01-03 12:13:00,1.2232838,2.976401,0.0,396
VIN0000394,2024-01-03 12:13:00,2024-01-03 12:14:00,1.0894455,0.0,0.0,397
VIN0000398,2024-01-03 12:14:00,2024-01-03 12:46:00,1.2469881,4.5062024,26.2929044,398
VIN0000399,2024-01-03 12:46:00,2024-01-03 12:49:00,1.1803882,1.8521831,0.0,399
VIN0000400,2024-01-03 12:49:00,2024-01-03 12:54:00,1.1257695,3.5335394,0.0,400
VIN0000401,2024-01-03 12:54:00,2024-01-03 12:59:00,1.329033,3.4745358,0.0,401
VIN0000402,2024-01-03 12:59:00,2024-01-03 13:04:00,1.3549281,3.8070545,0.0,402
VIN0000403,2024-01-03 13:04:00,2024-01-03 13:10:00,1.3782641,4.392978,0.0,403
VIN0000404,2024-01-03 13:10:00,2024-01-03 13:16:00,1.7012746,4.3848604,0.0,404
VIN0000405,2024-01-03 13:16:00,2024-01-03 13:21:00,1.6058989,3.9783448,0.0,405
VIN0000406,2024-01-03 13:21:00,2024-01-03 13:27:00,1.373487,4.3906318,0.0,406
VIN0000407,2024-01-03 13:27:00,2024-01-03 13:33:00,1.5521785,4.2787778,0.0,407
VIN0000408,2024-01-03 13:33:00,2024-01-03 13:39:00,1.4423747,4.2916814,0.0,408
VIN0000409,2024-01-03 13:39:00,2024-01-03 13:43:00,1.4609429,3.1011983,0.0,409
VIN0000410,2024-01-03 13:43:00,2024-01-03 13:48:00,1.5760665,3.5801353,0.0,410
VIN0000411,2024-01-03 13:48:00,2024-01-03 13:54:00,1.484673,3.8483338,0.0,411
VIN0000412,2024-01-03 13:54:00,2024-01-03 13:58:00,1.2853406,2.8378278,0.0,412
VIN0000413,2024-01-03 13:58:00,2024-01-03 14:03:00,1.6072924,3.7755177,0.0,413
VIN0000414,2024-01-03 14:03:00,2024-01-03 14:08:00,1.1074763,3.5303376,0.0,414
VIN0000415,2024-01-03 14:08:00,2024-01-03 14:13:00,1.5053767,3.5166453,0.0,415
VIN0000416,2024-01-03 14:13:00,2024-01-03 14:19:00,1.223573,4.5258542,0.0,416
VIN0000417,2024-01-03 14:19:00,2024-01-03 14:24:00,1.0877279,3.83619,0.0,417
VIN0000418,2024-01-03 14:24:00,2024-01-03 14:29:00,1.4904676,4.04808,0.0,418
VIN0000419,2024-01-03 14:29:00,2024-01-03 14:34:00,1.397438,3.6972567,0.0,419
VIN0000420,2024-01-03 14:34:00,2024-01-03 14:36:00,1.6315383,0.0,0.0,420
VIN0000421,2024-01-03 14:36:00,2024-01-03 14:42:00,1.5374941,4.608752,0.0,421
VIN0000422,2024-01-03 14:42:00,2024-01-03 14:47:00,0.9669911,3.8961897,0.0,422
VIN0000423,2024-01-03 14:47:00,2024-01-03 14:53:00,0.9059573,4.9858963,0.0,423
VIN0000424,2024-01-03 14:53:00,2024-01-03 14:58:00,1.5501875,4.0157913,0.0,424
VIN0000425,2024-01-03 14:58:00,2024-01-03 15:03:00,1.6131564,3.060745,0.0,425
VIN0000426,2024-01-03 15:03:00,2024-01-03 16:40:00,1.7375218,4.0471985,91.2075787,426
VIN0000427,2024-01-03 16:40:00,2024-01-03 16:41:00,1.3469973,0.0,0.0,427
VIN0000428,2024-01-03 16:41:00,2024-01-03 16:48:00,1.9486315,4.5440516,0.0,428
VIN0000429,2024-01-03 16:48:00,2024-01-03 16:54:00,1.0781192,4.7413179,0.0,429
VIN0000430,2024-01-03 16:54:00,2024-01-03 16:59:00,1.1651283,3.7688641,0.0,430
VIN0000431,2024-01-03 16:59:00,2024-01-03 17:04:00,1.3504977,4.257385,0.0,431
VIN0000433,2024-01-03 17:04:00,2024-01-03 17:09:00,1.0725921,3.6144789,0.0,432
VIN0000434,2024-01-03 17:09:00,2024-01-03 17:17:00,2.1044658,5.7377412,0.0,433
VIN0000435,2024-01-03 17:17:00,2024-01-03 17:23:00,1.506758,5.1177969,0.0,434
VIN0000436,2024-01-03 17:23:00,2024-01-03 17:28:00,1.7034063,3.0797734,0.0,435
VIN0000437,2024-01-03 17:28:00,2024-01-03 17:35:00,1.1671141,5.1461825,0.0,436
VIN0000438,2024-01-03 17:35:00,2024-01-03 17:39:00,1.3695783,3.0735993,0.0,437
VIN0000439,2024-01-03 17:39:00,2024-01-03 17:47:00,1.650971,5.9729255,0.0,438
VIN0000440,2024-01-03 17:47:00,2024-01-03 17:52:00,1.2927092,4.2574358,0.0,439
VIN0000432,2024-01-03 17:52:00,2024-01-03 17:56:00,1.3265071,2.6296908,0.0,440
VIN0000441,2024-01-03 17:56:00,2024-01-03 18:01:00,1.2870674,3.7587633,0.0,441
VIN0000442,2024-01-03 18:01:00,2024-01-03 18:03:00,1.9849514,0.0,0.0,442
VIN0000443,2024-01-03 18:03:00,2024-01-03 18:10:00,1.5567391,4.8809641,0.0,443
VIN0000444,2024-01-03 18:10:00,2024-01-03 18:11:00,1.8409567,0.0,0.0,444
VIN0000445,2024-01-03 18:11:00,2024-01-03 18:16:00,1.184447,3.0965586,0.0,445
VIN0000446,2024-01-03 18:16:00,2024-01-03 18:23:00,1.8672277,5.2996283,0.0,446
VIN0000447,2024-01-03 18:23:00,2024-01-03 18:29:00,1.56231,4.4627293,0.0,447
VIN0000448,2024-01-03 18:29:00,2024-01-03 18:34:00,1.3842573,4.1216391,0.0,448
VIN0000450,2024-01-03 18:34:00,2024-01-03 18:36:00,1.5044223,0.0,0.0,449
VIN0000451,2024-01-03 18:36:00,2024-01-03 18:37:00,1.4086622,0.0,0.0,450
VIN0000452,2024-01-03 18:37:00,2024-01-03 18:43:00,1.27706,4.8862209,0.0,451
VIN0000449,2024-01-03 18:43:00,2024-01-03 18:48:00,0.9832507,3.1529762,0.0,452
VIN0000453,2024-01-03 18:48:00,2024-01-03 18:53:00,1.4225199,4.1454371,0.0,453
VIN0000454,2024-01-03 18:53:00,2024-01-03 18:59:00,1.4068608,4.7542877,0.0,454
VIN0000455,2024-01-03 18:59:00,2024-01-03 19:03:00,1.4197407,2.373167,0.0,455
VIN0000456,2024-01-03 19:03:00,2024-01-03 19:23:00,0.9181675,4.3348541,14.2396442,456
VIN0000457,2024-01-03 19:23:00,2024-01-03 19:27:00,1.3859316,3.2226818,0.0,457
VIN0000458,2024-01-03 19:27:00,2024-01-03 19:32:00,1.1659669,3.6713418,0.0,458
VIN0000459,2024-01-03 19:32:00,2024-01-03 19:37:00,1.4036928,3.9102569,0.0,459
VIN0000460,2024-01-03 19:37:00,2024-01-03 19:43:00,1.5412983,4.1374603,0.0,460
VIN0000461,2024-01-03 19:43:00,2024-01-03 19:49:00,1.5872448,4.2528889,0.0,461
VIN0000462,2024-01-03 19:49:00,2024-01-03 19:55:00,1.2355303,4.7552044,0.0,462
VIN0000463,2024-01-03 19:55:00,2024-01-03 19:59:00,1.0029621,2.9795537,0.0,463
VIN0000464,2024-01-03 19:59:00,2024-01-03 20:05:00,1.4921875,4.7225464,0.0,464
VIN0000465,2024-01-03 20:05:00,2024-01-03 20:07:00,1.6973269,0.0,0.0,465
VIN0000466,2024-01-03 20:07:00,2024-01-03 20:09:00,1.7920245,0.0,0.0,466
VIN0000467,2024-01-03 20:09:00,2024-01-03 20:14:00,1.2649586,3.6867923,0.0,467
VIN0000468,2024-01-03 20:14:00,2024-01-03 20:18:00,1.2355073,2.7538566,0.0,468
VIN0000469,2024-01-03 20:18:00,2024-01-03 20:24:00,1.50286,4.9099678,0.0,469
VIN0000470,2024-01-03 20:24:00,2024-01-03 20:30:00,1.2460208,5.0724894,0.0,470
VIN0000471,2024-01-03 20:30:00,2024-01-03 20:35:00,1.6166469,3.2056348,0.0,471
VIN0000472,2024-01-03 20:35:00,2024-01-03 20:40:00,1.2577754,4.1292149,0.0,472
VIN0000473,2024-01-03 20:40:00,2024-01-03 20:42:00,1.1240739,0.0,0.0,473
VIN0000474,2024-01-03 20:42:00,2024-01-03 20:47:00,1.5014224,3.7331392,0.0,474
VIN0000475,2024-01-03 20:47:00,2024-01-03 20:52:00,1.1406144,4.2526947,0.0,475
VIN0000476,2024-01-03 20:52:00,2024-01-03 20:54:00,1.4818726,0.0,0.0,476
VIN0000477,2024-01-03 20:54:00,2024-01-03 21:00:00,1.4673616,4.8210384,0.0,477
VIN0000479,2024-01-03 21:00:00,2024-01-03 21:01:00,1.4867904,0.0,0.0,478
VIN0000480,2024-01-03 21:01:00,2024-01-03 21:03:00,1.4458694,0.0,0.0,479
VIN0000481,2024-01-03 21:03:00,2024-01-03 21:08:00,1.4897465,3.4570747,0.0,480
VIN0000482,2024-01-03 21:08:00,2024-01-03 21:14:00,1.7434564,4.1166209,0.0,481
VIN0000483,2024-01-03 21:14:00,2024-01-03 21:18:00,1.4201925,2.6100991,0.0,482
VIN0000484,2024-01-03 21:18:00,2024-01-03 21:23:00,1.2519895,3.8925692,0.0,483
VIN0000485,2024-01-03 21:23:00,2024-01-03 21:29:00,1.3918688,4.2636297,0.0,484
VIN0000478,2024-01-03 21:29:00,2024-01-03 21:30:00,1.1235204,0.0,0.0,485
VIN0000486,2024-01-03 21:30:00,2024-01-03 21:31:00,1.594114,0.0,0.0,486
VIN0000487,2024-01-03 21:31:00,2024-01-03 21:33:00,1.8018685,0.0,0.0,487
VIN0000488,2024-01-03 21:33:00,2024-01-03 21:39:00,1.3654856,4.0963512,0.0,488
VIN0000490,2024-01-03 21:39:00,2024-01-03 21:43:00,1.3996313,3.1089918,0.0,489
VIN0000489,2024-01-03 21:43:00,2024-01-03 21:49:00,1.4476521,4.2639351,0.0,490
VIN0000491,2024-01-03 21:49:00,2024-01-03 21:54:00,1.2863886,3.7820981,0.0,491
VIN0000492,2024-01-03 21:54:00,2024-01-03 22:00:00,1.1865417,4.8237868,0.0,492
VIN0000493,2024-01-03 22:00:00,2024-01-03 22:01:00,1.444583,0.0,0.0,493
VIN0000494,2024-01-03 22:01:00,2024-01-03 22:05:00,1.4682603,1.9795298,0.0,494
VIN0000496,2024-01-03 22:05:00,2024-01-03 22:39:00,1.382671,3.5394408,29.2873138,495
VIN0000495,2024-01-03 22:39:00,2024-01-03 22:44:00,1.3336285,3.8038341,0.0,496
VIN0000497,2024-01-03 22:44:00,2024-01-03 22:47:00,1.307719,1.9946571,0.0,497
VIN0000498,2024-01-03 22:47:00,2024-01-03 22:51:00,1.3601325,2.6784448,0.0,498
VIN0000499,2024-01-03 22:51:00,2024-01-03 22:53:00,1.1704337,0.0,0.0,499
VIN0000500,2024-01-04 06:31:00,2024-01-04 06:37:00,1.3801996,4.6920891,0.0,500
VIN0000501,2024-01-04 06:37:00,2024-01-04 06:43:00,1.3397041,4.0653075,0.0,501
VIN0000502,2024-01-04 06:43:00,2024-01-04 06:46:00,1.4929149,2.0967319,0.0,502
VIN0000503,2024-01-04 06:46:00,2024-01-04 06:51:00,1.2987788,4.0488089,0.0,503
VIN0000504,2024-01-04 06:51:00,2024-01-04 06:58:00,1.3250449,5.1963335,0.0,504
VIN0000505,2024-01-04 06:58:00,2024-01-04 07:03:00,1.4745601,3.4627534,0.0,505
VIN0000506,2024-01-04 07:03:00,2024-01-04 07:10:00,1.1792219,5.8706706,0.0,506
VIN0000507,2024-01-04 07:10:00,2024-01-04 07:16:00,1.4952066,4.2171991,0.0,507
VIN0000509,2024-01-04 07:16:00,2024-01-04 07:21:00,1.4419573,4.0971587,0.0,508
VIN0000510,2024-01-04 07:26:00,2024-01-04 07:31:00,1.5838447,3.9165724,0.0,509
VIN0000511,2024-01-04 07:31:00,2024-01-04 07:37:00,1.2873988,4.8584337,0.0,510
VIN0000513,2024-01-04 07:37:00,2024-01-04 07:43:00,1.0527157,4.4021097,0.0,511
VIN0000514,2024-01-04 07:43:00,2024-01-04 07:48:00,1.5697072,3.997961,0.0,512
VIN0000508,2024-01-04 07:48:00,2024-01-04 07:54:00,1.6829104,3.7270084,0.0,513
VIN0000512,2024-01-04 07:54:00,2024-01-04 07:59:00,1.3217868,3.6904545,0.0,514
VIN0000515,2024-01-04 07:59:00,2024-01-04 08:00:00,1.27619,0.0,0.0,515
VIN0000516,2024-01-04 08:00:00,2024-01-04 08:04:00,1.3311842,2.7133354,0.0,516
VIN0000517,2024-01-04 08:04:00,2024-01-04 08:10:00,1.4358056,4.1653777,0.0,517
VIN0000518,2024-01-04 08:10:00,2024-01-04 08:16:00,1.4880004,4.4939027,0.0,518
VIN0000519,2024-01-04 08:16:00,2024-01-04 08:23:00,1.646894,5.5680293,0.0,519
VIN0000520,2024-01-04 08:23:00,2024-01-04 08:24:00,1.5452433,0.0,0.0,520
VIN0000521,2024-01-04 08:24:00,2024-01-04 08:31:00,1.4943178,5.0157869,0.0,521
VIN0000522,2024-01-04 08:31:00,2024-01-04 08:37:00,1.3333097,4.4770084,0.0,522
VIN0000523,2024-01-04 08:37:00,2024-01-04 08:41:00,1.4014701,3.3047445,0.0,523
VIN0000524,2024-01-04 08:41:00,2024-01-04 08:47:00,1.6926743,3.8913678,0.0,524
VIN0000525,2024-01-04 08:47:00,2024-01-04 08:52:00,1.2750857,3.3966067,0.0,525
VIN0000526,2024-01-04 08:52:00,2024-01-04 08:58:00,1.5101818,5.1956358,0.0,526
VIN0000527,2024-01-04 08:58:00,2024-01-04 09:04:00,1.3072539,4.1945808,0.0,527
VIN0000528,2024-01-04 09:04:00,2024-01-04 09:10:00,1.3198034,5.2629206,0.0,528
VIN0000529,2024-01-04 09:10:00,2024-01-04 09:16:00,1.2234338,4.1304233,0.0,529
VIN0000531,2024-01-04 09:16:00,2024-01-04 09:21:00,1.3347112,3.5942013,0.0,530
VIN0000532,2024-01-04 09:21:00,2024-01-04 09:27:00,1.1301979,5.1635726,0.0,531
VIN0000530,2024-01-04 09:27:00,2024-01-04 09:32:00,1.532003,3.6180709,0.0,532
VIN0000533,2024-01-04 09:32:00,2024-01-04 09:33:00,1.1892369,0.0,0.0,533
VIN0000535,2024-01-04 09:33:00,2024-01-04 09:40:00,1.3406529,4.9659858,0.0,534
VIN0000536,2024-01-04 09:40:00,2024-01-04 09:41:00,1.5829659,0.0,0.0,535
VIN0000537,2024-01-04 09:41:00,2024-01-04 09:47:00,1.2686806,4.8565685,0.0,536
VIN0000538,2024-01-04 09:47:00,2024-01-04 09:53:00,1.5166895,4.3682376,0.0,537
VIN0000539,2024-01-04 09:53:00,2024-01-04 09:58:00,1.5070938,3.3536729,0.0,538
VIN0000540,2024-01-04 09:58:00,2024-01-04 10:03:00,1.1269015,3.5105346,0.0,539
VIN0000541,2024-01-04 10:03:00,2024-01-04 10:10:00,1.3515299,5.7500485,0.0,540
VIN0000542,2024-01-04 10:10:00,2024-01-04 10:15:00,1.4282112,3.7983889,0.0,541
VIN0000534,2024-01-04 10:15:00,2024-01-04 10:16:00,1.163699,0.0,0.0,542
VIN0000543,2024-01-04 10:16:00,2024-01-04 10:18:00,1.3699509,0.0,0.0,543
VIN0000544,2024-01-04 10:18:00,2024-01-04 10:19:00,1.406072,0.0,0.0,544
VIN0000545,2024-01-04 10:19:00,2024-01-04 10:25:00,1.7933094,4.607332,0.0,545
VIN0000546,2024-01-04 10:25:00,2024-01-04 10:32:00,1.5039242,4.8751523,0.0,546
VIN0000547,2024-01-04 10:32:00,2024-01-04 10:39:00,1.5227475,5.7998973,0.0,547
VIN0000548,2024-01-04 10:39:00,2024-01-04 10:44:00,1.6521441,2.863383,0.0,548
VIN0000549,2024-01-04 10:44:00,2024-01-04 10:48:00,1.3620067,3.5036313,0.0,549
VIN0000550,2024-01-04 10:48:00,2024-01-04 10:55:00,1.2150462,4.8086768,0.0,550
